16320350,1223.03291,Buy,Uniswap
16320386,1215.143388,Sell,Uniswap
16320386,1215.006173,Sell,Uniswap
16320408,1222.422894,Buy,Uniswap
16320497,1222.147419,Buy,Uniswap
16320810,1221.425414,Buy,Uniswap
16320139,1221.329376,Buy,Uniswap
16320673,1223.006643,Buy,Uniswap
16320725,1214.86775,Sell,Uniswap
16320727,1214.619647,Sell,Uniswap
16320320,1222.447562,Buy,Uniswap
16320320,1215.16383,Sell,Uniswap
16320339,1222.870099,Buy,Uniswap
16320825,1221.400214,Buy,Uniswap
16321127,1214.884852,Sell,Uniswap
16321127,1222.151298,Buy,Uniswap
16320765,1221.705808,Buy,Uniswap
16320800,1214.419069,Sell,Uniswap
16320819,1221.325987,Buy,Uniswap
16320952,1216.052476,Sell,Uniswap
16320359,1215.523471,Sell,Uniswap
16320586,1222.848395,Buy,Uniswap
16320710,1215.066258,Sell,Uniswap
16320728,1214.334226,Sell,Uniswap
16320981,1216.043141,Sell,Uniswap
16320208,1214.708217,Sell,Uniswap
16320208,1214.67996,Sell,Uniswap
16320357,1215.550335,Sell,Uniswap
16320652,1215.5792,Sell,Uniswap
16320873,1224.577003,Buy,Uniswap
16320618,1222.633897,Buy,Uniswap
16320618,1215.33733,Sell,Uniswap
16320651,1215.610653,Sell,Uniswap
16320672,1215.577292,Sell,Uniswap
16320681,1215.681834,Sell,Uniswap
16320353,1215.66152,Sell,Uniswap
16320353,1222.938754,Buy,Uniswap
16320451,1222.522465,Buy,Uniswap
16320538,1215.473079,Sell,Uniswap
16320538,1222.812318,Buy,Uniswap
16320562,1215.2516,Sell,Uniswap
16321030,1216.039437,Sell,Uniswap
16320653,1215.547041,Sell,Uniswap
16320653,1222.870131,Buy,Uniswap
16320389,1214.713257,Sell,Uniswap
16320491,1214.842638,Sell,Uniswap
16321099,1214.717186,Sell,Uniswap
16321102,1214.696581,Sell,Uniswap
16320637,1215.226517,Sell,Uniswap
16320912,1216.950942,Sell,Uniswap
16320993,1216.075672,Sell,Uniswap
16320993,1216.027807,Sell,Uniswap
16320468,1222.343062,Buy,Uniswap
16320588,1222.896809,Buy,Uniswap
16320611,1215.286553,Sell,Uniswap
16320611,1222.611365,Buy,Uniswap
16320796,1221.662001,Buy,Uniswap
16321050,1215.667734,Sell,Uniswap
16320144,1214.040628,Sell,Uniswap
16320250,1222.440167,Buy,Uniswap
16320250,1215.121898,Sell,Uniswap
16320428,1222.517161,Buy,Uniswap
16320853,1223.068571,Buy,Uniswap
16320383,1222.678659,Buy,Uniswap
16320383,1215.324818,Sell,Uniswap
16320474,1215.024223,Sell,Uniswap
16320541,1222.86332,Buy,Uniswap
16320626,1215.29232,Sell,Uniswap
16320355,1215.592447,Sell,Uniswap
16320616,1215.315539,Sell,Uniswap
16320648,1215.740099,Sell,Uniswap
16321098,1222.089156,Buy,Uniswap
16321098,1214.7466,Sell,Uniswap
16320694,1215.23201,Sell,Uniswap
16320706,1215.149066,Sell,Uniswap
16320797,1214.436429,Sell,Uniswap
16320925,1216.70063,Sell,Uniswap
16320437,1222.565671,Buy,Uniswap
16320633,1222.611084,Buy,Uniswap
16320642,1222.997912,Buy,Uniswap
16320680,1215.768065,Sell,Uniswap
16321005,1215.986243,Sell,Uniswap
16320498,1222.175915,Buy,Uniswap
16320748,1214.449349,Sell,Uniswap
16320927,1216.648933,Sell,Uniswap
16320927,1216.609165,Sell,Uniswap
16320927,1216.58934,Sell,Uniswap
16320927,1216.511665,Sell,Uniswap
16320456,1215.017718,Sell,Uniswap
16320563,1222.587933,Buy,Uniswap
16320563,1215.26737,Sell,Uniswap
16320599,1215.577873,Sell,Uniswap
16320602,1215.540978,Sell,Uniswap
16320134,1221.298111,Buy,Uniswap
16320312,1222.616805,Buy,Uniswap
16320312,1222.678921,Buy,Uniswap
16320331,1215.52033,Sell,Uniswap
16320407,1214.948735,Sell,Uniswap
16320407,1222.341456,Buy,Uniswap
16320762,1221.684606,Buy,Uniswap
16320814,1214.097725,Sell,Uniswap
16320814,1214.070238,Sell,Uniswap
16320365,1215.374452,Sell,Uniswap
16320365,1222.687913,Buy,Uniswap
16320420,1222.591901,Buy,Uniswap
16320549,1215.447794,Sell,Uniswap
16320549,1222.780141,Buy,Uniswap
16320737,1221.664294,Buy,Uniswap
16320276,1222.703268,Buy,Uniswap
16320388,1214.891929,Sell,Uniswap
16320388,1214.764778,Sell,Uniswap
16320685,1215.521987,Sell,Uniswap
16320852,1221.438117,Buy,Uniswap
16320852,1214.168157,Sell,Uniswap
16320158,1221.69721,Buy,Uniswap
16320838,1214.076582,Sell,Uniswap
16320241,1214.935783,Sell,Uniswap
16320299,1215.021195,Sell,Uniswap
16320299,1222.328512,Buy,Uniswap
16320336,1215.4732,Sell,Uniswap
16320348,1215.738635,Sell,Uniswap
16320609,1222.616152,Buy,Uniswap
16320249,1215.152044,Sell,Uniswap
16320249,1215.125942,Sell,Uniswap
16320450,1215.283014,Sell,Uniswap
16320518,1214.859105,Sell,Uniswap
16320518,1222.139947,Buy,Uniswap
16320569,1215.236263,Sell,Uniswap
16321025,1216.054695,Sell,Uniswap
16320506,1214.86335,Sell,Uniswap
16320506,1214.852631,Sell,Uniswap
16320506,1222.175489,Buy,Uniswap
16320655,1215.545771,Sell,Uniswap
16320817,1214.010747,Sell,Uniswap
16320920,1216.80852,Sell,Uniswap
16320733,1221.623137,Buy,Uniswap
16320733,1221.641074,Buy,Uniswap
16320845,1214.076871,Sell,Uniswap
16320855,1217.321158,Sell,Uniswap
16320203,1222.131666,Buy,Uniswap
16320203,1222.147081,Buy,Uniswap
16320301,1222.343933,Buy,Uniswap
16320301,1222.35485,Buy,Uniswap
16320641,1222.526392,Buy,Uniswap
16320641,1222.762828,Buy,Uniswap
16320646,1215.890767,Sell,Uniswap
16320646,1215.876017,Sell,Uniswap
16320743,1221.665462,Buy,Uniswap
16320950,1216.090379,Sell,Uniswap
16320996,1215.993709,Sell,Uniswap
16320454,1222.5538,Buy,Uniswap
16320454,1215.1616,Sell,Uniswap
16320537,1222.786213,Buy,Uniswap
16320589,1222.914061,Buy,Uniswap
16320668,1222.942245,Buy,Uniswap
16320230,1222.245935,Buy,Uniswap
16320581,1222.816578,Buy,Uniswap
16320757,1214.442103,Sell,Uniswap
16320757,1214.376072,Sell,Uniswap
16320657,1215.483938,Sell,Uniswap
16320916,1224.219129,Buy,Uniswap
16320225,1222.148301,Buy,Uniswap
16320317,1222.362794,Buy,Uniswap
16320395,1214.438146,Sell,Uniswap
16320395,1214.414805,Sell,Uniswap
16320453,1215.199903,Sell,Uniswap
16320961,1216.112562,Sell,Uniswap
16320243,1222.316785,Buy,Uniswap
16320372,1215.414476,Sell,Uniswap
16320372,1215.383196,Sell,Uniswap
16320558,1215.316573,Sell,Uniswap
16320558,1222.63964,Buy,Uniswap
16320874,1224.613991,Buy,Uniswap
16320394,1214.544147,Sell,Uniswap
16320663,1222.726483,Buy,Uniswap
16320663,1222.83423,Buy,Uniswap
16320907,1224.320301,Buy,Uniswap
16320402,1214.31733,Sell,Uniswap
16320431,1222.532002,Buy,Uniswap
16320431,1222.549814,Buy,Uniswap
16320536,1222.747674,Buy,Uniswap
16320714,1222.396511,Buy,Uniswap
16320254,1222.368668,Buy,Uniswap
16320267,1222.664977,Buy,Uniswap
16320277,1215.357045,Sell,Uniswap
16320397,1221.722173,Buy,Uniswap
16320397,1221.804619,Buy,Uniswap
16320753,1221.786557,Buy,Uniswap
16320984,1215.974,Sell,Uniswap
16320252,1215.016104,Sell,Uniswap
16320252,1222.276622,Buy,Uniswap
16320349,1215.708118,Sell,Uniswap
16320816,1214.043233,Sell,Uniswap
16320816,1221.361076,Buy,Uniswap
16320999,1223.317052,Buy,Uniswap
16320313,1215.194613,Sell,Uniswap
16320338,1215.46623,Sell,Uniswap
16320341,1215.607894,Sell,Uniswap
16320473,1215.029743,Sell,Uniswap
16320170,1221.745814,Buy,Uniswap
16320211,1214.646594,Sell,Uniswap
16320227,1222.220534,Buy,Uniswap
16320260,1222.557809,Buy,Uniswap
16320555,1222.830163,Buy,Uniswap
16320813,1214.108,Sell,Uniswap
16320188,1214.4566,Sell,Uniswap
16320191,1221.833557,Buy,Uniswap
16320191,1221.987131,Buy,Uniswap
16320531,1222.449526,Buy,Uniswap
16320584,1222.911719,Buy,Uniswap
16320584,1215.591933,Sell,Uniswap
16320570,1222.560858,Buy,Uniswap
16320612,1222.683933,Buy,Uniswap
16320635,1215.291537,Sell,Uniswap
16320801,1214.396356,Sell,Uniswap
16320178,1221.769527,Buy,Uniswap
16320218,1222.002817,Buy,Uniswap
16320370,1222.724366,Buy,Uniswap
16320409,1215.105704,Sell,Uniswap
16320409,1222.514283,Buy,Uniswap
16320870,1217.213481,Sell,Uniswap
16320870,1224.552345,Buy,Uniswap
16320867,1217.262528,Sell,Uniswap
16321049,1215.868288,Sell,Uniswap
16320327,1222.743662,Buy,Uniswap
16320613,1215.387237,Sell,Uniswap
16320682,1215.555898,Sell,Uniswap
16320719,1214.892382,Sell,Uniswap
16320363,1215.413706,Sell,Uniswap
16320378,1215.445074,Sell,Uniswap
16320717,1222.203897,Buy,Uniswap
16320859,1217.304846,Sell,Uniswap
16320476,1222.331514,Buy,Uniswap
16320574,1222.726108,Buy,Uniswap
16320631,1215.2575,Sell,Uniswap
16320683,1215.499,Sell,Uniswap
16320683,1222.85466,Buy,Uniswap
16320560,1215.320985,Sell,Uniswap
16320560,1215.27729,Sell,Uniswap
16320669,1215.603251,Sell,Uniswap
16320806,1214.178437,Sell,Uniswap
16320806,1214.102,Sell,Uniswap
16320303,1222.454495,Buy,Uniswap
16320773,1214.3843,Sell,Uniswap
16320805,1214.288504,Sell,Uniswap
16321087,1223.077888,Buy,Uniswap
